,classes,locations
950,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-07-02-02-01-16.wav
951,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-07-02-02-02-16.wav
952,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-01-01-01-16.wav
953,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-01-01-02-16.wav
954,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-01-02-01-16.wav
955,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-01-02-02-16.wav
956,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-02-01-01-16.wav
957,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-02-01-02-16.wav
958,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-02-02-01-16.wav
959,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_16\03-01-08-02-02-02-16.wav
960,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-01-01-01-01-17.wav
961,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-01-01-01-02-17.wav
962,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-01-01-02-01-17.wav
963,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-01-01-02-02-17.wav
964,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-01-01-01-17.wav
965,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-01-01-02-17.wav
966,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-01-02-01-17.wav
967,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-01-02-02-17.wav
968,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-02-01-01-17.wav
969,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-02-01-02-17.wav
970,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-02-02-01-17.wav
971,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-02-02-02-02-17.wav
972,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-01-01-01-17.wav
973,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-01-01-02-17.wav
974,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-01-02-01-17.wav
975,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-01-02-02-17.wav
976,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-02-01-01-17.wav
977,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-02-01-02-17.wav
978,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-02-02-01-17.wav
979,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-03-02-02-02-17.wav
980,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-01-01-01-17.wav
981,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-01-01-02-17.wav
982,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-01-02-01-17.wav
983,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-01-02-02-17.wav
984,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-02-01-01-17.wav
985,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-02-01-02-17.wav
986,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-02-02-01-17.wav
987,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-04-02-02-02-17.wav
988,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-01-01-01-17.wav
989,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-01-01-02-17.wav
990,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-01-02-01-17.wav
991,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-01-02-02-17.wav
992,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-02-01-01-17.wav
993,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-02-01-02-17.wav
994,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-02-02-01-17.wav
995,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-05-02-02-02-17.wav
996,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-01-01-01-17.wav
997,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-01-01-02-17.wav
998,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-01-02-01-17.wav
999,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-01-02-02-17.wav
1000,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-02-01-01-17.wav
1001,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-02-01-02-17.wav
1002,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-02-02-01-17.wav
1003,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-06-02-02-02-17.wav
1004,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-01-01-01-17.wav
1005,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-01-01-02-17.wav
1006,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-01-02-01-17.wav
1007,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-01-02-02-17.wav
1008,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-02-01-01-17.wav
1009,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-02-01-02-17.wav
1010,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-02-02-01-17.wav
1011,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-07-02-02-02-17.wav
1012,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-01-01-01-17.wav
1013,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-01-01-02-17.wav
1014,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-01-02-01-17.wav
1015,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-01-02-02-17.wav
1016,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-02-01-01-17.wav
1017,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-02-01-02-17.wav
1018,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-02-02-01-17.wav
1019,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_17\03-01-08-02-02-02-17.wav
1020,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-01-01-01-01-18.wav
1021,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-01-01-01-02-18.wav
1022,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-01-01-02-01-18.wav
1023,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-01-01-02-02-18.wav
1024,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-01-01-01-18.wav
1025,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-01-01-02-18.wav
1026,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-01-02-01-18.wav
1027,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-01-02-02-18.wav
1028,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-02-01-01-18.wav
1029,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-02-01-02-18.wav
1030,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-02-02-01-18.wav
1031,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-02-02-02-02-18.wav
1032,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-01-01-01-18.wav
1033,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-01-01-02-18.wav
1034,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-01-02-01-18.wav
1035,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-01-02-02-18.wav
1036,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-02-01-01-18.wav
1037,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-02-01-02-18.wav
1038,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-02-02-01-18.wav
1039,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-03-02-02-02-18.wav
1040,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-01-01-01-18.wav
1041,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-01-01-02-18.wav
1042,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-01-02-01-18.wav
1043,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-01-02-02-18.wav
1044,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-02-01-01-18.wav
1045,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-02-01-02-18.wav
1046,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-02-02-01-18.wav
1047,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-04-02-02-02-18.wav
1048,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-01-01-01-18.wav
1049,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-01-01-02-18.wav
1050,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-01-02-01-18.wav
1051,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-01-02-02-18.wav
1052,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-02-01-01-18.wav
1053,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-02-01-02-18.wav
1054,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-02-02-01-18.wav
1055,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-05-02-02-02-18.wav
1056,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-01-01-01-18.wav
1057,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-01-01-02-18.wav
1058,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-01-02-01-18.wav
1059,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-01-02-02-18.wav
1060,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-02-01-01-18.wav
1061,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-02-01-02-18.wav
1062,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-02-02-01-18.wav
1063,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-06-02-02-02-18.wav
1064,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-01-01-01-18.wav
1065,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-01-01-02-18.wav
1066,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-01-02-01-18.wav
1067,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-01-02-02-18.wav
1068,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-02-01-01-18.wav
1069,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-02-01-02-18.wav
1070,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-02-02-01-18.wav
1071,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-07-02-02-02-18.wav
1072,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-01-01-01-18.wav
1073,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-01-01-02-18.wav
1074,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-01-02-01-18.wav
1075,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-01-02-02-18.wav
1076,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-02-01-01-18.wav
1077,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-02-01-02-18.wav
1078,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-02-02-01-18.wav
1079,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_18\03-01-08-02-02-02-18.wav
1080,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-01-01-01-01-19.wav
1081,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-01-01-01-02-19.wav
1082,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-01-01-02-01-19.wav
1083,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-01-01-02-02-19.wav
1084,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-01-01-01-19.wav
1085,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-01-01-02-19.wav
1086,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-01-02-01-19.wav
1087,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-01-02-02-19.wav
1088,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-02-01-01-19.wav
1089,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-02-01-02-19.wav
1090,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-02-02-01-19.wav
1091,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-02-02-02-02-19.wav
1092,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-01-01-01-19.wav
1093,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-01-01-02-19.wav
1094,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-01-02-01-19.wav
1095,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-01-02-02-19.wav
1096,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-02-01-01-19.wav
1097,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-02-01-02-19.wav
1098,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-02-02-01-19.wav
1099,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-03-02-02-02-19.wav
1100,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-01-01-01-19.wav
1101,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-01-01-02-19.wav
1102,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-01-02-01-19.wav
1103,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-01-02-02-19.wav
1104,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-02-01-01-19.wav
1105,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-02-01-02-19.wav
1106,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-02-02-01-19.wav
1107,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-04-02-02-02-19.wav
1108,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-01-01-01-19.wav
1109,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-01-01-02-19.wav
1110,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-01-02-01-19.wav
1111,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-01-02-02-19.wav
1112,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-02-01-01-19.wav
1113,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-02-01-02-19.wav
1114,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-02-02-01-19.wav
1115,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-05-02-02-02-19.wav
1116,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-01-01-01-19.wav
1117,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-01-01-02-19.wav
1118,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-01-02-01-19.wav
1119,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-01-02-02-19.wav
1120,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-02-01-01-19.wav
1121,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-02-01-02-19.wav
1122,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-02-02-01-19.wav
1123,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-06-02-02-02-19.wav
1124,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-01-01-01-19.wav
1125,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-01-01-02-19.wav
1126,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-01-02-01-19.wav
1127,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-01-02-02-19.wav
1128,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-02-01-01-19.wav
1129,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-02-01-02-19.wav
1130,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-02-02-01-19.wav
1131,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-07-02-02-02-19.wav
1132,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-01-01-01-19.wav
1133,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-01-01-02-19.wav
1134,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-01-02-01-19.wav
1135,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-01-02-02-19.wav
1136,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-02-01-01-19.wav
1137,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-02-01-02-19.wav
